"geo_code","indic_de","geo","time","values"
"UKE4","Crude rate of natural change of population","West Yorkshire",2009,5.5
"UKF1","Crude rate of natural change of population","Derbyshire and Nottinghamshire",2009,2.5
"UKF2","Crude rate of natural change of population","Leicestershire, Rutland and Northamptonshire",2009,4.5
"UKF3","Crude rate of natural change of population","Lincolnshire",2009,0.2
"UKG1","Crude rate of natural change of population","Herefordshire, Worcestershire and Warwickshire",2009,1.3
"UKG2","Crude rate of natural change of population","Shropshire and Staffordshire",2009,1.9
"UKG3","Crude rate of natural change of population","West Midlands",2009,6.1
"UKH1","Crude rate of natural change of population","East Anglia",2009,2.2
"UKH2","Crude rate of natural change of population","Bedfordshire and Hertfordshire",2009,5.7
"UKH3","Crude rate of natural change of population","Essex",2009,3.2
"UKI1","Crude rate of natural change of population","Inner London (NUTS 2010)",2009,11.9
"UKI2","Crude rate of natural change of population","Outer London (NUTS 2010)",2009,9
"UKJ1","Crude rate of natural change of population","Berkshire, Buckinghamshire and Oxfordshire",2009,6.3
"UKJ2","Crude rate of natural change of population","Surrey, East and West Sussex",2009,1.9
"UKJ3","Crude rate of natural change of population","Hampshire and Isle of Wight",2009,3
"UKJ4","Crude rate of natural change of population","Kent",2009,2.9
"UKK1","Crude rate of natural change of population","Gloucestershire, Wiltshire and Bristol/Bath area",2009,3.2
"UKK2","Crude rate of natural change of population","Dorset and Somerset",2009,-0.4
"UKK3","Crude rate of natural change of population","Cornwall and Isles of Scilly",2009,-0.9
"UKK4","Crude rate of natural change of population","Devon",2009,-0.2
"UKL1","Crude rate of natural change of population","West Wales and The Valleys",2009,0.3
"UKL2","Crude rate of natural change of population","East Wales",2009,3
"UKM2","Crude rate of natural change of population","Eastern Scotland",2009,1.5
"UKM3","Crude rate of natural change of population","South Western Scotland",2009,0.5
"UKM5","Crude rate of natural change of population","North Eastern Scotland",2009,2.7
"UKM6","Crude rate of natural change of population","Highlands and Islands",2009,-0.2
"UKN0","Crude rate of natural change of population","Northern Ireland (UK)",2009,5.9
"AT11","Crude rate of net migration plus statistical adjustment","Burgenland (AT)",2010,6.3
"AT12","Crude rate of net migration plus statistical adjustment","Niederösterreich",2010,3.3
"AT13","Crude rate of net migration plus statistical adjustment","Wien",2010,6.6
"AT21","Crude rate of net migration plus statistical adjustment","Kärnten",2010,-0.7
"AT22","Crude rate of net migration plus statistical adjustment","Steiermark",2010,2.5
"AT31","Crude rate of net migration plus statistical adjustment","Oberösterreich",2010,-0.3
"AT32","Crude rate of net migration plus statistical adjustment","Salzburg",2010,0.4
"AT33","Crude rate of net migration plus statistical adjustment","Tirol",2010,2.1
"AT34","Crude rate of net migration plus statistical adjustment","Vorarlberg",2010,-0.9
"BE10","Crude rate of net migration plus statistical adjustment","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",2010,18.3
"BE21","Crude rate of net migration plus statistical adjustment","Prov. Antwerpen",2010,8.5
"BE22","Crude rate of net migration plus statistical adjustment","Prov. Limburg (BE)",2010,4.6
"BE23","Crude rate of net migration plus statistical adjustment","Prov. Oost-Vlaanderen",2010,7.5
"BE24","Crude rate of net migration plus statistical adjustment","Prov. Vlaams-Brabant",2010,6.9
"BE25","Crude rate of net migration plus statistical adjustment","Prov. West-Vlaanderen",2010,5
"BE31","Crude rate of net migration plus statistical adjustment","Prov. Brabant Wallon",2010,6.8
"BE32","Crude rate of net migration plus statistical adjustment","Prov. Hainaut",2010,5.3
"BE33","Crude rate of net migration plus statistical adjustment","Prov. Liège",2010,7.9
"BE34","Crude rate of net migration plus statistical adjustment","Prov. Luxembourg (BE)",2010,5.8
"BE35","Crude rate of net migration plus statistical adjustment","Prov. Namur",2010,8
"BG31","Crude rate of net migration plus statistical adjustment","Severozapaden",2010,-8.9
"BG32","Crude rate of net migration plus statistical adjustment","Severen tsentralen",2010,-5.9
"BG33","Crude rate of net migration plus statistical adjustment","Severoiztochen",2010,-2.5
"BG34","Crude rate of net migration plus statistical adjustment","Yugoiztochen",2010,-3.9
"BG41","Crude rate of net migration plus statistical adjustment","Yugozapaden",2010,3
"BG42","Crude rate of net migration plus statistical adjustment","Yuzhen tsentralen",2010,-3.2
"CH01","Crude rate of net migration plus statistical adjustment","Région lémanique",2010,10.1
"CH02","Crude rate of net migration plus statistical adjustment","Espace Mittelland",2010,5.3
